person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Axenia Pușcașu,axeniapușcașu,axeniapușcașu@acasa.ro,5400527397785,1974-06-26,"Bulevardul Dumitrescu, Pogoanele, 791891",0769 583 407,20:08:d3:68:39:ae,195.243.37.177,RO13FPTF4595438236253138,2025-06-25 06:40:14,2786,253,230,310117,124b8302-f0f3-4f30-99a5-3716dfbaa17d
Robert Marin,robertmarin,robertmarin@post.ro,8521115178760,2015-06-16,"Intrarea Preda, Pechea, 197890",0784 724 622,7e:2a:2e:dc:74:6c,113.121.205.195,RO61DYLO7255606862753576,2025-06-25 06:40:14,20224,109,745,635841,9fe3703e-d824-4226-be69-acca136ec461
Tiberia Aanei,tiberiaaanei,tiberiaaanei@gmail.com,4760725516846,2015-10-17,"Intrarea Lică Dochioiu Nr. 64 Bl. 53  Sc. 39 Ap. 170, Oradea, 336323",0763 391 364,ef:7d:12:79:08:17,179.33.156.60,RO53MBBM5990082664315405,2025-06-25 06:40:14,32860,803,604,122898,4cfddb9b-32bb-4d15-91bd-bf72219d1f8f
Bogdan Eftimie,bogdaneftimie,bogdaneftimie@acasa.ro,7560723416048,2020-12-17,"Intrarea Manole Nr. 21 Bl. 31  Sc. 95 Ap. 775, Segarcea, 292277",0254 169 459,36:f5:aa:26:15:d8,156.4.32.120,RO82LGPC8213418922650559,2025-06-25 06:40:14,1121,650,592,1453958,6d39a16e-a684-46ba-9a04-8bba5f797bba
Anișoara Gheorghiu,anișoaragheorghiu,anișoaragheorghiu@141.ro,5710723195129,1998-02-16,"Bulevardul Manole Nr. 619, Seini, 414135",0785 966 781,b8:ad:de:53:3b:52,137.172.122.129,RO68IXLF5621652486284942,2025-06-25 06:40:14,30724,164,426,1982257,de0ddc84-5f34-4936-a2b1-ee34f031371a
Cezar Popescu,cezarpopescu,cezarpopescu@kappa.ro,1910322449738,1962-01-21,"Soseaua Venera Dobre Nr. 79 Bl. 23  Sc. 69 Ap. 974, Mioveni, 321060",0251 328 820,31:13:88:86:ee:44,175.181.6.166,RO49FDBC2704818334664520,2025-06-25 06:40:14,17189,80,230,628472,90c4320f-fd4b-46d3-b982-541b9fbc55e4
Daniela Manole,danielamanole,danielamanole@zzup.ro,6800918368143,1984-04-19,"Strada Dinu, Savinesti, 729145",0760 845 551,53:2e:74:29:f5:f1,166.145.230.89,RO09IPEM8873592786065640,2025-06-25 06:40:14,34405,731,312,1132511,2baf3b60-1beb-4437-81dd-6443a1bb2e98
Timea Ababei,timeaababei,timeaababei@post.ro,6660813037428,1968-09-05,"Drumul Manole Nr. 27, Oravita, 219927",0269 183 938,9b:92:c6:2e:31:ab,49.99.238.106,RO82JWNA5044679913150923,2025-06-25 06:40:14,18038,14,754,411514,4d3c53e5-07b9-475f-85ed-b5534c5b6ee5
Casandra Dinu,casandradinu,casandradinu@post.ro,8620907263886,1969-10-21,"Soseaua Dima Nr. 66, Pancota, 834084",0724 975 307,9a:e7:09:e9:ef:09,179.33.146.33,RO96RVSX8825101581176710,2025-06-25 06:40:14,33029,826,766,1270647,97ec9c4d-5b94-4b6f-b4e0-1b82877de600
Octaviana Tudor,octavianatudor,octavianatudor@kappa.ro,6220301061351,1913-08-22,"Soseaua Albu Nr. 28 Bl. 75  Sc. 73 Ap. 919, Lupeni, 250320",0754 929 240,8f:4e:1e:15:31:24,198.64.126.221,RO79QODG5898225079393150,2025-06-25 06:40:14,29776,687,245,658570,54bd7669-f463-43c9-b718-939e14682d0a
Sorina Diaconu,sorinadiaconu,sorinadiaconu@acasa.ro,3990414274734,2009-01-16,"Drumul Pop, Dabuleni, 620417",0264 200 780,b8:9f:76:e5:96:93,195.81.201.252,RO92UDPY2512876931338669,2025-06-25 06:40:14,12722,213,619,1672763,4098bdca-150a-4621-9ace-06f1b73512d4
Aurica Aanei,auricaaanei,auricaaanei@kappa.ro,5300330157191,1910-03-15,"Aleea Albu Nr. 70 Bl. 92  Sc. 65 Ap. 389, Vladimirescu, 219606",0247 528 671,9b:22:4a:78:79:4b,24.140.94.59,RO57WRAY8886379988600664,2025-06-25 06:40:14,20424,523,329,850833,82e182a1-f47a-4993-81e1-2bfb42ee29df
Andra Ene,andraene,andraene@zzup.ro,3010620325821,1966-09-20,"Drumul Aneta Stănescu Nr. 11, Vicovu de Sus, 100430",0784 123 256,bc:2a:d8:c3:d2:de,57.95.20.235,RO13NPWM7282496798420647,2025-06-25 06:40:14,10875,611,477,1822502,91d5ed61-5d3c-4bd8-9ad1-33310337c4f3
Nelu Barbu,nelubarbu,nelubarbu@gmail.com,8010407344533,1914-08-28,"Aleea Lucian Manole Nr. 10 Bl. 46  Sc. 76 Ap. 962, Diosig, 214417",0731 142 426,9b:2a:d9:2a:2e:b9,33.205.86.242,RO03QSVD5385558237856444,2025-06-25 06:40:14,3028,136,340,1115838,424a60a9-a170-4b56-a85b-183da712db0b
Eustațiu Mocanu,eustațiumocanu,eustațiumocanu@141.ro,6620703095960,2002-12-04,"Intrarea Cedrin Stan Nr. 672, Dorohoi, 120911",0231 191 245,52:57:6b:a6:18:c4,90.14.243.206,RO77GXHK7792543976525993,2025-06-25 06:40:14,24744,488,318,613003,8810b5ab-f3f9-4801-8948-9681e7832415
Tania Dobre,taniadobre,taniadobre@zzup.ro,4390918264633,1922-04-04,"Intrarea Gheorghiu, Avrig, 710058",0768 545 861,56:c3:31:1c:0f:50,209.20.224.96,RO74EEFF7494037334120055,2025-06-25 06:40:14,13693,159,342,1770214,6918c1d3-9838-4eea-95e4-8632db486803
Jean Nistor,jeannistor,jeannistor@acasa.ro,2531017221028,2004-05-15,"Strada Mocanu Nr. 75, Fundulea, 676904",0269 019 452,7f:d6:1b:b2:1a:09,190.28.191.177,RO10CESN6572710889762605,2025-06-25 06:40:14,6633,55,517,568073,b3ffbda0-909c-41c3-99d6-840a25c6bfc5
Eustațiu Mazilescu,eustațiumazilescu,eustațiumazilescu@post.ro,5640614311351,1937-09-16,"Bulevardul Irinel Mazilescu Nr. 36 Bl. 91  Sc. 66 Ap. 724, Savinesti (Poiana Teiului), 805002",0759 361 817,d3:b2:1b:a7:d9:4c,208.52.104.21,RO48VLSA8671557335577526,2025-06-25 06:40:14,5540,969,168,1220150,d52f6659-2843-499f-bf58-76b85d9e3d0a
Noemi Dumitrescu,noemidumitrescu,noemidumitrescu@acasa.ro,2590502438286,2012-07-31,"Aleea Florea, Negresti-Oas, 417333",0741 765 295,e3:97:ad:1d:79:07,74.175.84.191,RO85YJDA3224891462885689,2025-06-25 06:40:14,12957,429,84,43778,c7fa3304-a379-4b03-9a6a-4859a8d49675
Răducu Oprea,răducuoprea,răducuoprea@post.ro,4870819085029,2010-04-29,"Intrarea Marin, Matca, 666509",0780 380 660,1b:3e:e3:91:7a:62,49.184.147.183,RO16ILKA4787318431422980,2025-06-25 06:40:14,25686,285,457,1894672,7cc0304b-1e49-4f56-9ba3-15d14d3eeafe
Clara Toma,claratoma,claratoma@kappa.ro,8701008315707,1964-03-24,"Intrarea Jean Popa Nr. 463, Darabani, 576178",0231 697 129,fd:44:63:89:d3:70,137.58.250.37,RO91IGZN6861930498702586,2025-06-25 06:40:14,8017,341,27,346739,b516768d-dcad-49f2-a218-9d958bc0701a
Ionică Dima,ionicădima,ionicădima@141.ro,7390821015013,1920-02-10,"Soseaua Dumitrescu Nr. 56, Targu Jiu, 550376",0711 985 673,97:96:ac:0e:c4:7b,32.241.134.66,RO09QHKH4314570858972718,2025-06-25 06:40:14,28123,894,379,1085665,e8c3a169-f734-482c-98c0-877ed305e7b7
George Dima,georgedima,georgedima@141.ro,3260812355605,1922-04-03,"Strada Ioniță Nr. 67 Bl. 56  Sc. 90 Ap. 166, Iasi, 874037",0244 928 454,c5:bb:59:c7:6f:79,82.32.123.245,RO02JWPT8189381014939574,2025-06-25 06:40:14,35415,658,170,1271339,b5fd63b8-9de0-418d-a805-90315b6d07be
Florin Nistor,florinnistor,florinnistor@acasa.ro,4350731291797,1936-11-17,"Bulevardul Stelian Diaconu, Calan, 533628",0247 642 834,52:db:14:6f:a2:98,50.33.213.57,RO68XSRI5054887610817749,2025-06-25 06:40:14,17214,226,562,686831,ad543652-eb1d-4958-af1a-183300a4f176
Rafael Ene,rafaelene,rafaelene@email.ro,5160931216055,1938-11-18,"Aleea Maricica Tudor, Sangeorgiu de Mures, 384411",0740 240 775,16:7b:53:4b:95:17,197.205.76.104,RO78PJQP8576653094162961,2025-06-25 06:40:14,19909,826,499,1133874,75c9732b-c300-4ad7-8529-2a6430134171
Denisa Ene,denisaene,denisaene@kappa.ro,7360530386770,1940-06-01,"Soseaua Preda Nr. 40 Bl. 73  Sc. 64 Ap. 425, Barbulesti, 962845",0731 585 275,2e:0d:9c:01:5c:52,39.239.202.59,RO62UQHS7605575868513438,2025-06-25 06:40:14,15679,649,285,1367558,6c46cc45-2ff3-4a3a-a35a-eaf7452263dc
Nicușor Dochioiu,nicușordochioiu,nicușordochioiu@email.ro,2181028389833,1954-01-23,"Drumul Georgescu Nr. 150 Bl. 39  Sc. 36 Ap. 833, Savinesti (Poiana Teiului), 504025",0252 617 290,57:98:1b:99:f7:8b,119.198.79.46,RO28PJRB3908949130065837,2025-06-25 06:40:14,35918,664,591,1995048,2a1b6e4c-157c-41c3-b1f8-6c780ec14816
Anuța Cristea,anuțacristea,anuțacristea@acasa.ro,7270908271966,1923-04-30,"Soseaua Toma, Buhusi, 152262",0752 698 471,a3:6d:05:08:d1:f3,23.245.171.4,RO40MULD2815204770353043,2025-06-25 06:40:14,35210,541,112,933303,cc524e30-64a6-460b-be4b-6c6571c50a77
Nicu Eftimie,nicueftimie,nicueftimie@post.ro,4561210202224,1985-03-06,"Bulevardul Alice Mazilescu, Vicovu de Jos, 909911",0268 133 063,21:82:8f:19:e9:a8,138.52.71.189,RO35IRAG3914815170457778,2025-06-25 06:40:14,15594,341,141,52416,ecf135ee-a602-48f6-b97a-042b21f50771
Todor Ene,todorene,todorene@141.ro,4990407186681,2021-08-23,"Intrarea Pușcașu Nr. 632 Bl. 85  Sc. 46 Ap. 513, Marasesti, 280441",0251 239 318,fb:8a:03:18:30:66,204.129.132.13,RO20JZHT8258498930760434,2025-06-25 06:40:14,28933,571,189,1985447,acd8d826-bf10-47da-bf48-e63269e4ab35
Achim Cristea,achimcristea,achimcristea@acasa.ro,1380818129586,1948-09-27,"Soseaua Tudor Nr. 87, Brasov, 596765",0755 754 806,0b:9c:f4:ad:0c:12,193.70.48.54,RO44VIWA6292524784047926,2025-06-25 06:40:14,32463,796,316,556574,47d1c481-dade-4a93-bb2c-b18a8ca0b8f1
Nicolaie Georgescu,nicolaiegeorgescu,nicolaiegeorgescu@gmail.com,7241204356113,1986-07-11,"Aleea Cristea Nr. 469, Branesti, 543120",0252 174 300,6e:ac:13:fd:b9:ba,85.206.54.228,RO74VHZI7078253428107023,2025-06-25 06:40:14,2613,165,475,764997,2eac39d9-c8ed-4b2c-8315-73d75d12d669
Malvina Preda,malvinapreda,malvinapreda@gmail.com,2410327406649,1985-12-18,"Strada Răducu Preda Nr. 999, Roman, 233575",0784 712 811,da:74:ee:37:2c:73,111.137.9.138,RO94IOSQ2174964029623001,2025-06-25 06:40:14,33319,741,372,307722,d87743cd-7560-47d0-8d58-aa2499987768
Darius Mazilescu,dariusmazilescu,dariusmazilescu@zzup.ro,5150507525545,1995-12-23,"Intrarea Zeno Dumitrescu, Rasnov, 363418",0231 927 163,4b:f4:d9:7e:5b:d4,213.189.48.154,RO69CTJJ2780427221513349,2025-06-25 06:40:14,23873,785,278,911765,b01788fb-806e-4c89-a4f0-940502bdc28d
Saveta Aanei,savetaaanei,savetaaanei@acasa.ro,8601113286237,1932-09-05,"Soseaua Stancu, Ovidiu, 735764",0766 614 484,a7:0b:82:17:f3:7f,218.23.172.68,RO17JWZP4459402735677308,2025-06-25 06:40:14,18031,417,141,869852,d404f3da-538a-4f22-985a-30220192e14b
Alis Stănescu,alisstănescu,alisstănescu@zzup.ro,4350902367006,1961-07-20,"Strada Voinea Nr. 249 Bl. 39  Sc. 65 Ap. 184, Corabia, 667800",0743 914 312,f4:06:b3:4d:c2:99,173.253.185.87,RO65WLFM7418129866286617,2025-06-25 06:40:14,35626,147,588,1645020,4121e190-0d35-470a-8bfe-80ca41703bb1
Lică Nistor,licănistor,licănistor@post.ro,5420309467300,2021-01-03,"Aleea Mocanu, Schela Cladovei, 548936",0743 137 680,93:b8:39:2c:d1:9f,73.18.202.109,RO49QDPJ5194426884604249,2025-06-25 06:40:14,19314,219,255,112999,0d5fe71e-f402-498b-889d-d5da1d907c09
Casiana Ionescu,casianaionescu,casianaionescu@kappa.ro,4591018010498,1955-02-25,"Strada Liviu Ardelean Nr. 62, Balan, 647583",0257 722 762,44:0b:37:de:3d:62,23.22.120.18,RO22HZIF2654510957691381,2025-06-25 06:40:14,19271,266,468,923013,94b35b15-f9ed-44b7-86be-be8af8ed2d27
Patricia Dinu,patriciadinu,patriciadinu@gmail.com,7331213078911,1994-08-28,"Intrarea Dumitrescu Nr. 57 Bl. 65  Sc. 76 Ap. 159, Negresti-Oas, 344105",0726 386 871,f8:a1:91:4a:14:97,65.168.38.149,RO28KCKU6703937683589675,2025-06-25 06:40:14,14814,705,509,1911081,bc89e293-4a22-4b84-8809-0882ee27a5fc
Emanuel Suciu,emanuelsuciu,emanuelsuciu@zzup.ro,4830230015054,1967-03-28,"Strada Dumitrescu Nr. 491, Mogosoaia, 314819",0269 785 961,ae:2f:8c:73:1d:a9,134.104.73.163,RO54XVTT4041985364863995,2025-06-25 06:40:14,11631,18,446,1983371,59b8a92e-6ea8-4b40-879b-227afe27b04a
Rodica Stan,rodicastan,rodicastan@acasa.ro,6560717152429,1913-11-30,"Intrarea Stoica, Peris, 335012",0234 325 797,c3:11:d2:4a:24:5b,97.172.176.216,RO60WPDW2012538481215881,2025-06-25 06:40:14,32773,575,374,611856,aafb0f94-c9e9-4ed9-981d-822a480a2241
Flavia Popa,flaviapopa,flaviapopa@post.ro,1790623298481,2011-07-14,"Strada Nemeș Nr. 15, Maieru, 647156",0753 744 348,8e:41:c7:58:21:49,136.59.0.92,RO54UCPD9414192153744789,2025-06-25 06:40:14,10181,919,306,469986,2beeafdb-6284-46ed-999b-11209e75510a
Tudora Dochioiu,tudoradochioiu,tudoradochioiu@gmail.com,1560505256351,1929-05-20,"Intrarea Aanei Nr. 77 Bl. 11  Sc. 49 Ap. 311, Boldesti-Scaeni, 742389",0768 370 855,c3:6b:36:d2:49:7a,22.191.148.181,RO24TKHT3757673318233344,2025-06-25 06:40:14,19003,507,412,1917094,dc04fb78-7afc-4682-98b6-86a4b75bc0d9
Margareta Nistor,margaretanistor,margaretanistor@post.ro,6231105253403,2023-09-11,"Intrarea Diaconu, Suceava, 971005",0736 048 917,8c:6a:7e:6e:a2:c7,60.243.33.165,RO50OFSQ2005282460602106,2025-06-25 06:40:14,4482,314,93,1083677,2a02796e-2b99-4d1d-922a-ae48b322d300
Dragoș Albu,dragoșalbu,dragoșalbu@post.ro,1271208355378,2008-09-21,"Bulevardul Diaconescu Nr. 907 Bl. 36  Sc. 22 Ap. 148, Cudalbi, 894878",0266 314 958,b0:e8:04:b0:b9:ee,81.188.182.173,RO43ZATM6444090534416198,2025-06-25 06:40:14,2369,454,201,1264232,4113933a-6342-4b5e-9429-eb7ba857fe96
Niculina Nistor,niculinanistor,niculinanistor@141.ro,1270816169294,1979-04-22,"Strada Iridenta Dobre, Otopeni, 340175",0247 023 287,c6:85:6e:f1:9b:dc,15.150.79.98,RO96MKWF7008127514499772,2025-06-25 06:40:14,33954,816,74,520545,1d3c7ad4-83ed-4659-9a49-26750f468f65
Horia Mocanu,horiamocanu,horiamocanu@acasa.ro,1320502410656,1987-04-28,"Intrarea Oprea Nr. 737, Viseu de Sus, 116812",0232 318 840,c9:27:bd:99:0b:4e,196.222.190.124,RO07ZPGP7653234366368328,2025-06-25 06:40:14,30301,430,479,198566,b042aefc-b0ae-434e-b3fd-01783ad06cf8
Valeria Dima,valeriadima,valeriadima@kappa.ro,1391123320963,1972-11-22,"Soseaua Nistor Nr. 537 Bl. 81  Sc. 28 Ap. 425, Pancota, 323461",0766 492 812,92:42:62:ef:8a:54,58.125.184.49,RO38WDPM8560462161343140,2025-06-25 06:40:14,26653,609,67,44335,1f10f96c-b7bb-43ee-8474-dfc3b930c9e4
Jasmina Dochioiu,jasminadochioiu,jasminadochioiu@zzup.ro,8131223390821,1960-09-15,"Aleea Rodica Eftimie Nr. 477 Bl. 28  Sc. 56 Ap. 992, Balotesti, 779790",0260 357 961,b3:59:be:00:fa:1d,76.34.107.217,RO22VWFC3082142970224333,2025-06-25 06:40:14,7669,594,204,1217869,1e94c7b1-2993-4226-a099-9ce55751fa81
Antoniu Stancu,antoniustancu,antoniustancu@acasa.ro,7800319032141,2014-06-14,"Intrarea Oprea Nr. 18 Bl. 16  Sc. 82 Ap. 905, Voluntari, 570008",0233 187 142,d0:0a:0c:17:46:25,188.160.11.143,RO69VVYL1905602303386417,2025-06-25 06:40:14,29203,872,622,44112,c4f30644-219a-4e83-8a01-cc1578f8ddb2
Despina Tabacu,despinatabacu,despinatabacu@zzup.ro,1630604319048,1966-12-10,"Strada Toma Nr. 217 Bl. 41  Sc. 40 Ap. 117, Victoria, 452456",0723 681 522,92:1e:80:b5:36:4a,42.157.148.183,RO87QIXC1995253600377752,2025-06-25 06:40:14,19653,983,233,246430,2c917fb3-ca32-46da-8214-8bf9805cce5f
Ina Nemeș,inanemeș,inanemeș@141.ro,6731105246931,1947-01-09,"Bulevardul Dochioiu Nr. 302 Bl. 77  Sc. 27 Ap. 480, Fundeni, 332067",0266 488 641,bf:a6:b3:b0:d9:27,22.53.249.35,RO61WWUG2479777886839295,2025-06-25 06:40:14,7755,36,490,166476,401a3d35-9ac5-4f12-bb5e-f3e1080819f5
Ecaterina Nistor,ecaterinanistor,ecaterinanistor@acasa.ro,3611013406841,1980-03-16,"Aleea Veniamin Dinu Nr. 18, Moinesti, 555191",0259 355 916,94:23:6c:7d:fb:82,54.27.212.9,RO21CWHT0283839366235874,2025-06-25 06:40:14,1436,866,745,1735900,4da10f9b-5592-4b98-8e34-32335b934431
Olimpiu Marin,olimpiumarin,olimpiumarin@kappa.ro,7110325324551,1933-11-24,"Bulevardul Gheorghiu Nr. 807, Dabuleni, 632812",0748 284 062,1e:79:18:0c:91:98,39.189.20.82,RO91OIAX0109549075645472,2025-06-25 06:40:14,35703,441,26,852291,396274c9-057e-4a4e-b416-d1ff07fc0dbf
Janeta Albu,janetaalbu,janetaalbu@kappa.ro,8900917513101,2003-12-31,"Soseaua Niță, Toflea, 289246",0244 254 279,16:49:08:cb:15:2e,150.21.104.89,RO44HVJG1053054102617705,2025-06-25 06:40:14,26952,805,375,1593905,51b4d716-575a-4f2c-81d6-e366e274e1b0
Alistar Marin,alistarmarin,alistarmarin@gmail.com,4800313408989,2025-06-06,"Drumul Liviu Voinea Nr. 97 Bl. 84  Sc. 68 Ap. 928, Bocsa, 668984",0738 265 667,48:81:d0:56:9d:30,15.247.245.146,RO17OTFM3527957598885688,2025-06-25 06:40:14,22245,259,593,1202120,10e06f34-41dc-4592-9f9c-52990cbf80f3
Rodica Nistor,rodicanistor,rodicanistor@post.ro,1240201429955,1948-12-21,"Strada Ștefania Nemeș Nr. 93 Bl. 46  Sc. 61 Ap. 972, Titu, 385040",0244 834 330,5f:4c:72:8b:ef:ea,14.75.166.17,RO94DOIC4968115366665971,2025-06-25 06:40:14,8520,448,596,1399436,60428255-3a58-42e8-a3c0-5b56371b091a
Teona Ardelean,teonaardelean,teonaardelean@acasa.ro,8751118260902,2008-11-08,"Bulevardul Consuela Dima Nr. 86 Bl. 69  Sc. 46 Ap. 329, Moisei, 509087",0251 254 649,89:e6:97:a8:60:33,10.238.182.202,RO31ERGQ4246508753951709,2025-06-25 06:40:14,21388,886,65,1259468,95756e5d-6f3a-4b9b-a360-a35c5c6872df
Stela Ioniță,stelaioniță,stelaioniță@post.ro,7551110132698,2014-10-21,"Intrarea Violeta Florea Nr. 185, Sannicolau Mare, 359716",0265 668 255,7d:89:90:84:4c:67,32.234.237.67,RO63JABZ4036778436715635,2025-06-25 06:40:14,22803,238,231,223461,fc028d91-1cf5-46b5-ad01-6de153921e02
Narcis Ioniță,narcisioniță,narcisioniță@zzup.ro,6331221364896,1930-12-14,"Drumul Lucențiu Ardelean Nr. 252 Bl. 73  Sc. 65 Ap. 909, Targu Neamt, 497789",0763 542 348,82:f3:db:49:11:49,66.249.46.0,RO66LXZX2855443061424969,2025-06-25 06:40:14,13727,717,736,1949291,d6b569e5-d48c-477e-8718-fb45d1176043
Ica Tomescu,icatomescu,icatomescu@zzup.ro,1260417109653,1946-01-31,"Bulevardul Gheorghe Niță Nr. 76, Borcea, 283263",0240 246 609,1b:89:76:7c:a2:0b,105.3.130.185,RO87KBTM6764676370852140,2025-06-25 06:40:14,2378,949,198,462222,680ba664-c619-42f9-a57f-d661a666e2bf
Sorin Tomescu,sorintomescu,sorintomescu@acasa.ro,3161118410914,1975-11-10,"Strada Pușcașu, Cudalbi, 555573",0250 248 335,65:c3:64:cc:04:44,97.132.150.1,RO55SFYY2527596336471913,2025-06-25 06:40:14,21040,286,555,395813,80b3a7e5-9d9f-4ac0-b057-80164718df9b
Ludovica Stancu,ludovicastancu,ludovicastancu@email.ro,1031221336136,1986-08-04,"Strada Sebastian Cristea Nr. 90, Rosu, 191188",0735 133 274,04:d8:93:ed:51:a0,120.28.212.160,RO58VZST9932613458271743,2025-06-25 06:40:14,18221,798,271,1613814,2914bdaf-3156-4f07-b06a-6a1df71f9bc1
Adela Dumitrescu,adeladumitrescu,adeladumitrescu@gmail.com,7360429104177,2016-01-17,"Strada Izabela Dumitrescu Nr. 750 Bl. 93  Sc. 68 Ap. 986, Timisoara, 222370",0720 560 727,88:7b:08:6a:db:33,173.141.114.43,RO44ZEOU4365960394028581,2025-06-25 06:40:14,31407,886,768,1673222,c11a60e8-c2d7-4c1a-b7c2-c3f7be6ac50a
Anaida Tomescu,anaidatomescu,anaidatomescu@kappa.ro,2830628223652,1994-08-02,"Bulevardul Albu Nr. 23 Bl. 45  Sc. 23 Ap. 630, Greci, 766603",0728 720 773,6d:b8:12:9e:bd:80,144.58.134.0,RO59UBNR1773195405947148,2025-06-25 06:40:14,21503,366,412,95371,78a55e72-fd65-4ff6-865a-909fd59ff7cd
Leana Mocanu,leanamocanu,leanamocanu@email.ro,1960825089711,1926-03-12,"Intrarea Ionescu, Suceava, 434337",0759 032 730,a1:d9:41:51:d7:76,77.9.20.251,RO88RUEL6178165915093754,2025-06-25 06:40:14,32692,528,204,372263,1a48f839-23e8-4020-be50-802458114c9b
Olimpia Ioniță,olimpiaioniță,olimpiaioniță@gmail.com,8170121225359,2010-01-02,"Strada Nistor Nr. 41, Onesti, 235184",0722 851 754,bc:0b:84:e3:90:97,52.204.216.235,RO83DBGO8298132032123402,2025-06-25 06:40:14,5129,989,679,140758,249a6dab-0065-4068-975e-1c93eb69916e
Evanghelina Nemeș,evanghelinanemeș,evanghelinanemeș@acasa.ro,5470110411607,1959-05-09,"Soseaua Tamara Preda Nr. 52, Baia, 960363",0747 914 089,a8:14:43:a5:eb:5d,115.66.165.87,RO60FPHK0768345444524687,2025-06-25 06:40:14,7627,234,500,1116515,886d9c91-38c0-453a-b936-451bdf06e573
Evelina Manole,evelinamanole,evelinamanole@acasa.ro,3420119092369,1933-02-21,"Aleea Preda Nr. 20, Ineu, 732234",0753 737 315,9a:eb:5d:8a:bd:32,22.208.151.152,RO24UCKD6776381171048493,2025-06-25 06:40:14,7999,267,79,474412,8b8fc3fb-660f-4977-a088-f12860443bcc
Tudor Stoica,tudorstoica,tudorstoica@141.ro,4871030160474,1950-11-26,"Bulevardul Georgescu Nr. 83 Bl. 14  Sc. 32 Ap. 331, Calarasi, 286194",0734 911 496,e1:6e:52:68:9e:af,99.244.246.122,RO90USAU8487010608036801,2025-06-25 06:40:14,29508,997,91,1093760,7a5b17cc-a45f-4af3-94a4-fa9152a5360a
Aurel Florea,aurelflorea,aurelflorea@141.ro,8410119108650,2001-07-05,"Strada Pușcașu, Lipova, 730384",0753 454 695,52:65:ae:de:dc:dc,202.249.181.35,RO68AFAJ0313821315068010,2025-06-25 06:40:14,22740,559,496,528040,d0ae66ea-e9c4-4a0c-974a-8f3ca05d42cd
Leana Eftimie,leanaeftimie,leanaeftimie@post.ro,1460531234416,1939-07-10,"Bulevardul Grațiela Mocanu Nr. 343, Corund, 373688",0265 808 199,17:cf:2d:e8:f4:f7,122.246.63.146,RO86BMOB5333080403967686,2025-06-25 06:40:14,15899,213,90,1296805,b4d9a718-2a88-471c-a1df-c1e7f3e41464
Ilona Nistor,ilonanistor,ilonanistor@acasa.ro,5010313106307,1957-12-05,"Drumul Mocanu Nr. 739, Targoviste, 330473",0765 922 687,bc:00:7e:4a:ef:0b,71.237.170.212,RO16SYMT9336200488183420,2025-06-25 06:40:14,19480,343,22,1493401,fada2e1f-4021-4691-a650-d7989a7a9305
Sonia Stan,soniastan,soniastan@acasa.ro,8860326337116,1929-05-30,"Strada Giorgian Pop Nr. 738 Bl. 28  Sc. 60 Ap. 257, Mogosoaia, 666353",0258 497 417,45:bb:ba:96:2d:d0,14.228.2.121,RO74AKIM8806045464817583,2025-06-25 06:40:14,3698,727,205,54626,3c139f91-b078-42e8-a40c-42b42e36202d
Varvara Eftimie,varvaraeftimie,varvaraeftimie@post.ro,6100305203330,2023-10-04,"Strada Ionescu, Homocea, 821064",0235 723 490,06:7f:c8:cf:7e:f1,37.144.87.198,RO67UDHB7583956489700455,2025-06-25 06:40:14,21217,206,325,328797,7079f2a2-f6cc-4f53-942a-3be08791f1f3
Romanița Stancu,romanițastancu,romanițastancu@post.ro,1911004281797,1924-12-22,"Bulevardul Ioniță Nr. 70 Bl. 51  Sc. 42 Ap. 788, Ramnicu Sarat, 727023",0732 530 674,4b:26:23:ae:87:c2,97.174.89.36,RO69QSKK2667665595234601,2025-06-25 06:40:14,13404,227,91,1412815,d931a053-cd94-4966-9a26-254577c23c78
Smaranda Ene,smarandaene,smarandaene@kappa.ro,2720926217768,1910-04-08,"Bulevardul Tabacu Nr. 996, Iasi, 915490",0244 972 505,16:52:38:46:5e:22,206.63.82.106,RO46OTWU7984937777402693,2025-06-25 06:40:14,34546,348,164,852134,a06230c4-abcc-4bea-aa52-0a112d447a9b
Miron Gheorghiu,mirongheorghiu,mirongheorghiu@zzup.ro,1810705040691,1938-06-05,"Bulevardul Anastasia Pop Nr. 85 Bl. 68  Sc. 67 Ap. 481, Baia, 632387",0733 990 907,84:ca:c4:74:91:a0,4.78.232.97,RO43QRUR8875863538874548,2025-06-25 06:40:14,24979,770,74,59838,157bf25a-53de-4451-915b-151e66bb72c3
Eustațiu Georgescu,eustațiugeorgescu,eustațiugeorgescu@gmail.com,3040709073891,1984-07-20,"Drumul Oprea Nr. 833 Bl. 32  Sc. 93 Ap. 627, Segarcea, 905625",0729 948 505,1e:28:6e:96:af:dd,1.194.184.248,RO27FOVS0961993550804027,2025-06-25 06:40:14,14771,691,314,25544,c9257e90-96d8-41dd-a1b0-fc3c47300490
Adelina Mazilescu,adelinamazilescu,adelinamazilescu@141.ro,8461212528780,2009-08-11,"Intrarea Preda Nr. 505 Bl. 32  Sc. 78 Ap. 819, Moldova Veche, 471519",0746 330 654,d6:82:60:bd:22:c6,136.56.228.232,RO39LDXW1675214522670353,2025-06-25 06:40:14,15215,242,649,1328692,fe3bf494-48ab-4eb7-865f-b97a66230506
